ID_Registro,ID_Equipo,Fecha,Temperatura_C,Vibracion_mm_s,Horas_Operativas
5349,107,2020-08-10 20:00:00,74.21,2.99,31718.0
5350,274,2020-08-10 21:00:00,114.82,3.2,43101.0
5351,81,2020-08-10 22:00:00,120.73,0.25,74029.0
5352,380,2020-08-10 23:00:00,144.07,4.01,43595.0
5353,412,2020-08-11 00:00:00,122.77,4.64,62024.0
5354,471,2020-08-11 01:00:00,80.65,0.84,50065.0
5355,238,2020-08-11 02:00:00,82.4,4.49,55139.0
5356,15,2020-08-11 03:00:00,107.47,4.89,41922.0
5357,80,2020-08-11 04:00:00,102.88,3.01,85543.0
5358,202,2020-08-11 05:00:00,131.36,0.77,51313.0
5359,360,2020-08-11 06:00:00,139.78,3.22,72545.0
5360,371,2020-08-11 07:00:00,138.45,1.46,19030.0
5361,14,2020-08-11 08:00:00,78.61,0.7,11433.0
5362,23,2020-08-11 09:00:00,57.86,1.64,25364.0
5363,186,2020-08-11 10:00:00,118.22,2.51,3773.0
5364,266,2020-08-11 11:00:00,104.51,2.38,30686.0
5365,348,2020-08-11 12:00:00,66.79,1.83,16234.0
5366,85,2020-08-11 13:00:00,115.05,1.04,2516.0
5367,168,2020-08-11 14:00:00,129.65,0.91,62000.0
5368,98,2020-08-11 15:00:00,61.27,1.42,46800.0
5369,249,2020-08-11 16:00:00,143.28,0.73,85647.0
5370,473,2020-08-11 17:00:00,131.0,3.83,4527.0
5371,103,2020-08-11 18:00:00,111.41,3.52,10434.0
5372,160,2020-08-11 19:00:00,60.17,2.77,27229.0
5373,214,2020-08-11 20:00:00,79.58,4.34,60310.0
5374,291,2020-08-11 21:00:00,50.3,3.29,42071.0
5375,245,2020-08-11 22:00:00,138.72,0.51,12280.0
5376,347,2020-08-11 23:00:00,143.45,0.55,85604.0
5377,193,2020-08-12 00:00:00,104.58,0.4,40415.0
5378,272,2020-08-12 01:00:00,105.77,4.49,85593.0
5379,488,2020-08-12 02:00:00,67.92,3.9,91991.0
5380,494,2020-08-12 03:00:00,132.52,3.77,97904.0
5381,149,2020-08-12 04:00:00,105.3,1.36,63924.0
5382,144,2020-08-12 05:00:00,87.46,1.11,61870.0
5383,45,2020-08-12 06:00:00,135.96,2.37,40916.0
5384,148,2020-08-12 07:00:00,135.48,1.63,76629.0
5385,91,2020-08-12 08:00:00,65.78,4.11,37018.0
5386,57,2020-08-12 09:00:00,102.49,3.06,70201.0
5387,289,2020-08-12 10:00:00,139.44,0.46,72010.0
5388,306,2020-08-12 11:00:00,57.72,0.39,24681.0
5389,264,2020-08-12 12:00:00,126.94,1.62,47811.0
5390,20,2020-08-12 13:00:00,146.82,4.99,69359.0
5391,413,2020-08-12 14:00:00,108.72,1.42,4373.0
5392,298,2020-08-12 15:00:00,98.98,1.62,22094.0
5393,98,2020-08-12 16:00:00,98.74,1.35,31614.0
5394,294,2020-08-12 17:00:00,80.62,1.88,62122.0
5395,441,2020-08-12 18:00:00,79.83,2.5,4176.0
5396,80,2020-08-12 19:00:00,101.7,2.64,23846.0
5397,226,2020-08-12 20:00:00,84.99,0.2,93334.0
5398,23,2020-08-12 21:00:00,67.55,2.98,95771.0
5399,56,2020-08-12 22:00:00,76.26,3.05,69139.0
5400,186,2020-08-12 23:00:00,64.14,1.46,58076.0
5401,119,2020-08-13 00:00:00,102.49,1.04,89187.0
5402,255,2020-08-13 01:00:00,86.69,1.95,24554.0
5403,496,2020-08-13 02:00:00,91.2,3.18,39226.0
5404,392,2020-08-13 03:00:00,68.2,3.54,95831.0
5405,492,2020-08-13 04:00:00,84.91,1.26,
5406,15,2020-08-13 05:00:00,98.25,1.85,33380.0
5407,374,2020-08-13 06:00:00,149.75,0.77,55434.0
5408,80,2020-08-13 07:00:00,123.37,3.14,94767.0
5409,222,2020-08-13 08:00:00,143.79,3.51,94868.0
5410,17,2020-08-13 09:00:00,70.02,2.24,76440.0
5411,283,2020-08-13 10:00:00,52.09,0.73,83133.0
5412,180,2020-08-13 11:00:00,118.65,0.32,69919.0
5413,236,2020-08-13 12:00:00,110.0,3.84,69985.0
5414,171,2020-08-13 13:00:00,135.05,2.52,2006.0
5415,185,2020-08-13 14:00:00,147.68,2.46,26821.0
5416,338,2020-08-13 15:00:00,107.68,1.01,23383.0
5417,195,2020-08-13 16:00:00,54.02,4.43,7424.0
5418,390,2020-08-13 17:00:00,117.65,4.11,24966.0
5419,494,2020-08-13 18:00:00,110.09,2.77,10750.0
5420,242,2020-08-13 19:00:00,52.88,1.07,43343.0
5421,454,2020-08-13 20:00:00,129.92,2.14,85244.0
5422,128,2020-08-13 21:00:00,134.36,2.71,26784.0
5423,6,2020-08-13 22:00:00,106.35,1.52,22075.0
5424,4,2020-08-13 23:00:00,72.18,1.15,54479.0
5425,322,2020-08-14 00:00:00,92.83,0.46,82935.0
5426,493,2020-08-14 01:00:00,133.41,3.8,76347.0
5427,339,2020-08-14 02:00:00,140.72,1.4,8801.0
5428,272,2020-08-14 03:00:00,69.92,1.08,34973.0
5429,290,2020-08-14 04:00:00,119.77,1.7,89458.0
5430,104,2020-08-14 05:00:00,137.86,0.91,68659.0
5431,222,2020-08-14 06:00:00,58.21,2.66,87680.0
5432,281,2020-08-14 07:00:00,128.04,3.6,20684.0
5433,134,2020-08-14 08:00:00,131.95,3.11,5609.0
5434,2,2020-08-14 09:00:00,77.44,2.32,99650.0
5435,250,2020-08-14 10:00:00,108.29,2.67,32816.0
5436,92,2020-08-14 11:00:00,127.67,4.21,28742.0
5437,190,2020-08-14 12:00:00,53.16,4.42,10805.0
5438,119,2020-08-14 13:00:00,140.93,0.31,21115.0
5439,183,2020-08-14 14:00:00,74.9,4.52,61299.0
5440,370,2020-08-14 15:00:00,115.98,0.73,42396.0
5441,301,2020-08-14 16:00:00,76.0,0.84,17786.0
5442,345,2020-08-14 17:00:00,64.43,2.73,35317.0
5443,436,2020-08-14 18:00:00,73.56,2.52,82665.0
5444,425,2020-08-14 19:00:00,110.03,2.98,34523.0
5445,376,2020-08-14 20:00:00,100.97,1.93,62659.0
5446,471,2020-08-14 21:00:00,94.53,3.91,9625.0
5447,56,2020-08-14 22:00:00,117.23,3.64,78156.0
5448,95,2020-08-14 23:00:00,133.53,1.85,48382.0
5449,345,2020-08-15 00:00:00,119.29,2.5,64506.0
5450,77,2020-08-15 01:00:00,97.69,4.93,3292.0
5451,190,2020-08-15 02:00:00,144.84,3.2,31338.0
5452,486,2020-08-15 03:00:00,104.87,0.64,40835.0
5453,177,2020-08-15 04:00:00,142.2,0.31,71224.0
5454,73,2020-08-15 05:00:00,103.83,3.34,18791.0
5455,272,2020-08-15 06:00:00,89.52,3.61,62200.0
5456,283,2020-08-15 07:00:00,130.41,1.15,47150.0
5457,206,2020-08-15 08:00:00,78.81,4.25,4524.0
5458,314,2020-08-15 09:00:00,108.27,3.34,94739.0
5459,90,2020-08-15 10:00:00,90.39,2.45,14733.0
5460,105,2020-08-15 11:00:00,107.01,1.74,65678.0
5461,358,2020-08-15 12:00:00,129.64,4.35,32087.0
5462,208,2020-08-15 13:00:00,119.75,0.58,48877.0
5463,338,2020-08-15 14:00:00,109.56,1.27,24263.0
5464,346,2020-08-15 15:00:00,75.44,4.89,48810.0
5465,330,2020-08-15 16:00:00,121.74,0.41,34952.0
5466,64,2020-08-15 17:00:00,111.46,4.55,81797.0
5467,77,2020-08-15 18:00:00,58.02,2.08,87376.0
5468,156,2020-08-15 19:00:00,113.44,2.86,18298.0
5469,20,2020-08-15 20:00:00,60.77,3.49,53846.0
5470,305,2020-08-15 21:00:00,100.98,4.66,92966.0
5471,47,2020-08-15 22:00:00,126.2,3.55,65422.0
5472,425,2020-08-15 23:00:00,103.56,1.88,71496.0
5473,455,2020-08-16 00:00:00,106.45,4.83,14851.0
5474,451,2020-08-16 01:00:00,91.75,2.83,43248.0
5475,225,2020-08-16 02:00:00,147.44,0.95,44143.0
5476,87,2020-08-16 03:00:00,149.11,4.52,61680.0
5477,90,2020-08-16 04:00:00,117.94,2.33,68005.0
5478,424,2020-08-16 05:00:00,148.04,1.78,58719.0
5479,85,2020-08-16 06:00:00,96.0,1.58,28969.0
5480,159,2020-08-16 07:00:00,135.63,1.38,90953.0
5481,313,2020-08-16 08:00:00,60.82,0.69,90506.0
5482,454,2020-08-16 09:00:00,90.3,1.77,36649.0
5483,478,2020-08-16 10:00:00,118.25,3.93,6994.0
5484,419,2020-08-16 11:00:00,68.22,4.87,70671.0
5485,206,2020-08-16 12:00:00,96.23,3.87,24977.0
5486,227,2020-08-16 13:00:00,76.04,2.8,89146.0
5487,377,2020-08-16 14:00:00,118.08,0.16,95211.0
5488,303,2020-08-16 15:00:00,89.06,2.45,1201.0
5489,63,2020-08-16 16:00:00,65.01,4.58,50177.0
5490,416,2020-08-16 17:00:00,125.79,1.42,73317.0
5491,349,2020-08-16 18:00:00,117.5,2.77,50318.0
5492,111,2020-08-16 19:00:00,115.1,2.77,59718.0
5493,11,2020-08-16 20:00:00,83.88,1.67,52385.0
5494,349,2020-08-16 21:00:00,109.53,1.17,15388.0
5495,50,2020-08-16 22:00:00,93.72,0.9,41990.0
5496,330,2020-08-16 23:00:00,95.7,4.09,50624.0
5497,170,2020-08-17 00:00:00,69.17,1.68,87901.0
5498,248,2020-08-17 01:00:00,69.8,1.85,55496.0
5499,224,2020-08-17 02:00:00,135.42,2.04,79881.0
5500,43,2020-08-17 03:00:00,105.82,0.63,69773.0
5501,350,2020-08-17 04:00:00,94.12,3.84,2615.0
5502,374,2020-08-17 05:00:00,125.21,3.96,21306.0
5503,290,2020-08-17 06:00:00,119.03,0.64,40546.0
5504,145,2020-08-17 07:00:00,66.4,0.69,53424.0
5505,255,2020-08-17 08:00:00,143.17,3.72,10020.0
5506,484,2020-08-17 09:00:00,57.05,1.26,35187.0
5507,342,2020-08-17 10:00:00,98.2,1.6,32173.0
5508,178,2020-08-17 11:00:00,84.4,2.97,36461.0
5509,490,2020-08-17 12:00:00,137.44,1.07,68276.0
5510,40,2020-08-17 13:00:00,127.65,1.58,59705.0
5511,431,2020-08-17 14:00:00,143.29,3.63,89252.0
5512,498,2020-08-17 15:00:00,115.4,4.96,71595.0
5513,176,2020-08-17 16:00:00,73.19,0.48,47944.0
5514,150,2020-08-17 17:00:00,117.92,2.01,57582.0
5515,493,2020-08-17 18:00:00,99.94,1.36,36926.0
5516,4,2020-08-17 19:00:00,102.93,0.25,41423.0
5517,302,2020-08-17 20:00:00,74.82,4.6,4462.0
5518,438,2020-08-17 21:00:00,50.16,3.97,75029.0
5519,186,2020-08-17 22:00:00,117.5,2.64,56118.0
5520,403,2020-08-17 23:00:00,146.12,1.34,94526.0
5521,255,2020-08-18 00:00:00,125.32,2.02,46479.0
5522,480,2020-08-18 01:00:00,79.37,0.71,52820.0
5523,10,2020-08-18 02:00:00,137.6,3.14,79990.0
5524,264,2020-08-18 03:00:00,82.88,2.04,37545.0
5525,484,2020-08-18 04:00:00,75.26,0.21,7112.0
5526,468,2020-08-18 05:00:00,147.96,0.3,59045.0
5527,334,2020-08-18 06:00:00,134.67,1.56,66039.0
5528,29,2020-08-18 07:00:00,111.77,4.14,53953.0
5529,91,2020-08-18 08:00:00,140.45,2.52,6114.0
5530,260,2020-08-18 09:00:00,123.58,4.38,16641.0
5531,19,2020-08-18 10:00:00,143.25,3.36,51259.0
5532,185,2020-08-18 11:00:00,118.89,4.15,65586.0
5533,418,2020-08-18 12:00:00,147.35,2.88,52439.0
5534,455,2020-08-18 13:00:00,132.52,1.04,52214.0
5535,199,2020-08-18 14:00:00,87.69,0.84,48174.0
5536,328,2020-08-18 15:00:00,109.14,2.35,49448.0
5537,212,2020-08-18 16:00:00,107.83,3.96,84088.0
5538,458,2020-08-18 17:00:00,70.3,4.2,86805.0
5539,71,2020-08-18 18:00:00,86.99,2.84,66526.0
5540,217,2020-08-18 19:00:00,88.57,1.36,21034.0
5541,392,2020-08-18 20:00:00,142.37,1.93,22579.0
5542,157,2020-08-18 21:00:00,83.96,2.96,17277.0
5543,215,2020-08-18 22:00:00,110.61,3.69,43309.0
5544,305,2020-08-18 23:00:00,76.08,4.46,88225.0
5545,466,2020-08-19 00:00:00,119.14,2.47,28312.0
5546,19,2020-08-19 01:00:00,97.12,4.65,52483.0
5547,369,2020-08-19 02:00:00,60.3,3.13,78445.0
5548,118,2020-08-19 03:00:00,83.26,3.48,12721.0
5549,170,2020-08-19 04:00:00,117.92,4.26,19697.0
5550,483,2020-08-19 05:00:00,109.69,1.94,50078.0
5551,202,2020-08-19 06:00:00,130.35,4.8,19428.0
5552,369,2020-08-19 07:00:00,111.12,2.35,98253.0
5553,318,2020-08-19 08:00:00,74.95,1.86,75504.0
5554,85,2020-08-19 09:00:00,72.05,1.77,57260.0
5555,35,2020-08-19 10:00:00,124.09,2.97,61111.0
5556,474,2020-08-19 11:00:00,132.42,4.63,2798.0
5557,411,2020-08-19 12:00:00,93.7,1.9,7323.0
5558,313,2020-08-19 13:00:00,97.18,2.67,76150.0
5559,267,2020-08-19 14:00:00,71.4,2.41,47535.0
5560,316,2020-08-19 15:00:00,88.98,1.02,58240.0
5561,72,2020-08-19 16:00:00,104.24,4.29,41472.0
5562,45,2020-08-19 17:00:00,142.96,2.2,16266.0
5563,205,2020-08-19 18:00:00,112.76,2.19,73735.0
5564,47,2020-08-19 19:00:00,119.87,3.92,79695.0
5565,179,2020-08-19 20:00:00,75.5,4.85,56500.0
5566,244,2020-08-19 21:00:00,103.68,3.09,93064.0
5567,244,2020-08-19 22:00:00,134.43,2.67,21349.0
5568,280,2020-08-19 23:00:00,74.09,3.33,88011.0
5569,185,2020-08-20 00:00:00,56.41,87.69043866783235,27821.0
5570,437,2020-08-20 01:00:00,88.43,1.06,80000.0
5571,314,2020-08-20 02:00:00,53.04,0.13,34067.0
5572,391,2020-08-20 03:00:00,58.77,2.83,56986.0
5573,203,2020-08-20 04:00:00,62.3,4.69,76771.0
5574,453,2020-08-20 05:00:00,102.45,2.46,16171.0
5575,441,2020-08-20 06:00:00,85.4,1.3,5547.0
5576,424,2020-08-20 07:00:00,88.46,1.05,98549.0
5577,489,2020-08-20 08:00:00,56.0,2.39,32007.0
5578,104,2020-08-20 09:00:00,120.09,1.56,
5579,384,2020-08-20 10:00:00,76.44,0.81,23848.0
5580,207,2020-08-20 11:00:00,133.67,3.04,83850.0
5581,361,2020-08-20 12:00:00,93.86,4.97,87971.0
5582,109,2020-08-20 13:00:00,144.18,3.67,86270.0
5583,102,2020-08-20 14:00:00,59.59,1.37,30211.0
5584,45,2020-08-20 15:00:00,144.79,3.78,32976.0
5585,182,2020-08-20 16:00:00,112.47,4.38,72904.0
5586,339,2020-08-20 17:00:00,109.14,0.58,77815.0
5587,22,2020-08-20 18:00:00,54.08,3.23,40964.0
5588,189,2020-08-20 19:00:00,111.72,3.02,98490.0
5589,335,2020-08-20 20:00:00,68.49,1.7,58266.0
5590,211,2020-08-20 21:00:00,96.68,4.05,5703.0
5591,347,2020-08-20 22:00:00,104.13,4.59,20701.0
5592,377,2020-08-20 23:00:00,128.02,2.88,80021.0
5593,397,2020-08-21 00:00:00,108.75,1.64,7081.0
5594,187,2020-08-21 01:00:00,90.44,3.88,5445.0
5595,371,2020-08-21 02:00:00,101.16,1.36,97319.0
5596,323,2020-08-21 03:00:00,89.7,1.98,28846.0
5597,307,2020-08-21 04:00:00,108.02,3.64,75041.0
5598,129,2020-08-21 05:00:00,141.28,3.61,84544.0
5599,92,2020-08-21 06:00:00,112.57,4.54,76465.0
5600,438,2020-08-21 07:00:00,83.45,1.74,13586.0
5601,223,2020-08-21 08:00:00,117.66,4.73,10114.0
5602,253,2020-08-21 09:00:00,62.62,0.16,7187.0
5603,469,2020-08-21 10:00:00,60.07,3.94,89070.0
5604,60,2020-08-21 11:00:00,110.69,1.01,
5605,376,2020-08-21 12:00:00,77.93,73.08178093226734,54910.0
5606,166,2020-08-21 13:00:00,115.33,3.54,44330.0
5607,83,2020-08-21 14:00:00,149.95,4.99,28402.0
5608,490,2020-08-21 15:00:00,59.43,0.54,98729.0
5609,354,2020-08-21 16:00:00,144.72,2.69,99717.0
5610,87,2020-08-21 17:00:00,74.42,3.53,70762.0
5611,122,2020-08-21 18:00:00,82.11,1.6,79493.0
5612,349,2020-08-21 19:00:00,94.38,3.29,61216.0
5613,274,2020-08-21 20:00:00,97.28,3.89,864.0
5614,64,2020-08-21 21:00:00,98.26,4.51,18513.0
5615,95,2020-08-21 22:00:00,105.81,1.2,67294.0
5616,135,2020-08-21 23:00:00,123.01,3.21,67840.0
5617,205,2020-08-22 00:00:00,128.74,4.42,13770.0
5618,373,2020-08-22 01:00:00,68.24,1.88,1221.0
5619,467,2020-08-22 02:00:00,109.39,4.2,69243.0
5620,206,2020-08-22 03:00:00,123.75,4.47,9915.0
5621,302,2020-08-22 04:00:00,89.15,4.27,62224.0
5622,361,2020-08-22 05:00:00,85.65,0.49,97363.0
5623,229,2020-08-22 06:00:00,144.47,4.57,27549.0
5624,373,2020-08-22 07:00:00,73.13,1.9,79815.0
5625,406,2020-08-22 08:00:00,120.96,4.39,82123.0
5626,212,2020-08-22 09:00:00,108.67,4.0,49000.0
5627,28,2020-08-22 10:00:00,90.09,2.22,98075.0
5628,76,2020-08-22 11:00:00,102.98,3.46,51039.0
5629,62,2020-08-22 12:00:00,110.77,4.47,81569.0
5630,378,2020-08-22 13:00:00,70.84,4.52,48945.0
5631,381,2020-08-22 14:00:00,107.88,4.66,83349.0
5632,291,2020-08-22 15:00:00,63.34,3.53,78391.0
5633,64,2020-08-22 16:00:00,124.87,2.63,92202.0
5634,302,2020-08-22 17:00:00,132.18,4.27,84067.0
5635,69,2020-08-22 18:00:00,58.76,2.7,48502.0
5636,152,2020-08-22 19:00:00,126.72,1.62,96044.0
5637,454,2020-08-22 20:00:00,103.36,2.49,76709.0
5638,478,2020-08-22 21:00:00,123.22,0.34,18693.0
5639,264,2020-08-22 22:00:00,110.93,4.42,35720.0
5640,284,2020-08-22 23:00:00,93.38,0.36,3156.0
5641,321,2020-08-23 00:00:00,144.36,0.83,52805.0
5642,415,2020-08-23 01:00:00,130.15,4.49,37980.0
5643,433,2020-08-23 02:00:00,65.51,2.53,29346.0
5644,183,2020-08-23 03:00:00,80.77,3.7,85189.0
5645,424,2020-08-23 04:00:00,72.36,4.85,99713.0
5646,234,2020-08-23 05:00:00,144.68,0.53,74148.0
5647,202,2020-08-23 06:00:00,55.17,1.42,58423.0
5648,26,2020-08-23 07:00:00,138.42,3.07,24442.0
5649,253,2020-08-23 08:00:00,98.51,1.1,63039.0
5650,45,2020-08-23 09:00:00,134.32,2.24,52328.0
5651,239,2020-08-23 10:00:00,119.72,1.98,18424.0
5652,401,2020-08-23 11:00:00,121.41,3.24,48894.0
5653,493,2020-08-23 12:00:00,136.69,2.32,39268.0
5654,192,2020-08-23 13:00:00,112.18,3.2,49449.0
5655,262,2020-08-23 14:00:00,103.2,1.59,3452.0
5656,229,2020-08-23 15:00:00,83.98,1.18,60845.0
5657,68,2020-08-23 16:00:00,89.3,2.27,94059.0
5658,78,2020-08-23 17:00:00,74.67,4.16,30912.0
5659,59,2020-08-23 18:00:00,149.88,4.86,82642.0
5660,158,2020-08-23 19:00:00,108.3,0.55,28526.0
5661,150,2020-08-23 20:00:00,72.95,3.58,85047.0
5662,1,2020-08-23 21:00:00,59.02,2.4,93612.0
5663,496,2020-08-23 22:00:00,120.77,0.79,84690.0
5664,139,2020-08-23 23:00:00,77.54,2.57,16671.0
5665,145,2020-08-24 00:00:00,62.0,4.93,46850.0
5666,486,2020-08-24 01:00:00,103.69,4.59,59527.0
5667,480,2020-08-24 02:00:00,136.75,3.18,64066.0
5668,330,2020-08-24 03:00:00,149.01,2.84,88704.0
5669,217,2020-08-24 04:00:00,79.5,0.92,56355.0
5670,255,2020-08-24 05:00:00,63.57,4.37,79322.0
5671,277,2020-08-24 06:00:00,145.7,4.86,91324.0
5672,12,2020-08-24 07:00:00,63.41,2.88,69804.0
5673,266,2020-08-24 08:00:00,148.39,2.3,30264.0
5674,137,2020-08-24 09:00:00,97.2,4.35,58692.0
5675,69,2020-08-24 10:00:00,137.38,1.5,94359.0
5676,299,2020-08-24 11:00:00,105.34,0.88,89327.0
5677,47,2020-08-24 12:00:00,106.78,4.98,11516.0
5678,497,2020-08-24 13:00:00,78.41,0.88,1064.0
5679,76,2020-08-24 14:00:00,80.67,1.73,23365.0
5680,475,2020-08-24 15:00:00,117.98,4.46,85846.0
5681,52,2020-08-24 16:00:00,133.43,0.63,55427.0
5682,321,2020-08-24 17:00:00,125.86,4.63,39823.0
5683,236,2020-08-24 18:00:00,61.99,4.15,33434.0
5684,34,2020-08-24 19:00:00,80.98,4.48,58363.0
5685,457,2020-08-24 20:00:00,118.62,1.66,6256.0
5686,246,2020-08-24 21:00:00,118.11,4.03,4663.0
5687,495,2020-08-24 22:00:00,108.0,4.76,23733.0
5688,400,2020-08-24 23:00:00,102.58,4.13,87655.0
5689,78,2020-08-25 00:00:00,86.17,4.77,95593.0
5690,229,2020-08-25 01:00:00,121.22,0.53,4556.0
5691,34,2020-08-25 02:00:00,65.33,0.8,15265.0
5692,181,2020-08-25 03:00:00,115.15,0.51,11842.0
5693,323,2020-08-25 04:00:00,71.14,2.55,77923.0
5694,156,2020-08-25 05:00:00,89.87,0.47,74912.0
5695,335,2020-08-25 06:00:00,54.32,0.83,38936.0
5696,288,2020-08-25 07:00:00,79.42,1.66,92276.0
5697,207,2020-08-25 08:00:00,51.49,4.6,38006.0
5698,347,2020-08-25 09:00:00,81.62,4.27,46043.0
5699,129,2020-08-25 10:00:00,74.98,2.37,38866.0
5700,51,2020-08-25 11:00:00,107.44,2.96,46353.0
5701,181,2020-08-25 12:00:00,58.24,2.82,82879.0
5702,237,2020-08-25 13:00:00,115.7,0.92,747.0
5703,324,2020-08-25 14:00:00,121.33,0.11,88581.0
5704,466,2020-08-25 15:00:00,88.7,4.85,95451.0
5705,435,2020-08-25 16:00:00,65.82,1.67,54279.0
5706,54,2020-08-25 17:00:00,130.07,4.65,1937.0
5707,190,2020-08-25 18:00:00,145.05,2.51,72389.0
5708,314,2020-08-25 19:00:00,143.2,5.0,92680.0
5709,383,2020-08-25 20:00:00,148.71,3.99,34885.0
5710,145,2020-08-25 21:00:00,75.75,4.54,19251.0
5711,405,2020-08-25 22:00:00,125.61,1.82,92996.0
5712,218,2020-08-25 23:00:00,60.6,4.19,28091.0
5713,3,2020-08-26 00:00:00,133.47,2.75,92180.0
5714,245,2020-08-26 01:00:00,146.88,4.4,54807.0
5715,354,2020-08-26 02:00:00,92.26,1.95,37560.0
5716,11,2020-08-26 03:00:00,57.0,0.95,97866.0
5717,268,2020-08-26 04:00:00,112.35,0.66,1948.0
5718,405,2020-08-26 05:00:00,133.91,3.39,
5719,422,2020-08-26 06:00:00,75.63,3.38,6955.0
5720,382,2020-08-26 07:00:00,86.55,1.3,4303.0
5721,226,2020-08-26 08:00:00,91.64,2.47,77561.0
5722,46,2020-08-26 09:00:00,61.01,4.08,41478.0
5723,4,2020-08-26 10:00:00,105.79,4.82,93989.0
5724,382,2020-08-26 11:00:00,70.94,4.5,4832.0
5725,321,2020-08-26 12:00:00,62.02,3.21,57588.0
5726,317,2020-08-26 13:00:00,114.37,4.57,2171.0
5727,220,2020-08-26 14:00:00,86.13,4.19,59736.0
5728,237,2020-08-26 15:00:00,69.34,4.23,56262.0
5729,74,2020-08-26 16:00:00,72.36,2.1,37766.0
5730,321,2020-08-26 17:00:00,89.99,3.08,35555.0
5731,132,2020-08-26 18:00:00,99.08,1.85,71336.0
5732,462,2020-08-26 19:00:00,65.56,4.87,47750.0
5733,325,2020-08-26 20:00:00,101.89,1.91,44861.0
5734,254,2020-08-26 21:00:00,63.55,0.35,63339.0
5735,41,2020-08-26 22:00:00,109.96,4.89,
5736,408,2020-08-26 23:00:00,91.68,0.16,82535.0
5737,56,2020-08-27 00:00:00,105.96,2.21,42729.0
5738,439,2020-08-27 01:00:00,113.82,2.89,29728.0
5739,177,2020-08-27 02:00:00,93.99,0.53,43614.0
5740,217,2020-08-27 03:00:00,87.38,2.89,68324.0
5741,426,2020-08-27 04:00:00,79.35,2.54,49188.0
5742,366,2020-08-27 05:00:00,124.47,1.47,50793.0
5743,325,2020-08-27 06:00:00,119.58,3.31,53092.0
5744,221,2020-08-27 07:00:00,88.3,4.11,45351.0
5745,343,2020-08-27 08:00:00,127.46,4.94,21941.0
5746,301,2020-08-27 09:00:00,110.1,2.62,65281.0
5747,102,2020-08-27 10:00:00,64.8,3.84,40409.0
5748,200,2020-08-27 11:00:00,117.11,0.7,52527.0
5749,351,2020-08-27 12:00:00,81.59,3.64,22425.0
5750,499,2020-08-27 13:00:00,86.02,1.18,22695.0
5751,110,2020-08-27 14:00:00,61.56,3.62,93808.0
5752,26,2020-08-27 15:00:00,109.0,1.62,63174.0
5753,318,2020-08-27 16:00:00,70.66,0.23,57155.0
5754,285,2020-08-27 17:00:00,70.86,3.43,3519.0
5755,207,2020-08-27 18:00:00,71.91,2.61,59782.0
5756,366,2020-08-27 19:00:00,68.65,0.36,26244.0
5757,377,2020-08-27 20:00:00,113.91,2.07,33908.0
5758,405,2020-08-27 21:00:00,123.94,1.56,20717.0
5759,318,2020-08-27 22:00:00,141.5,0.88,57869.0
5760,139,2020-08-27 23:00:00,68.8,0.19,44088.0
5761,296,2020-08-28 00:00:00,71.23,0.87,79999.0
5762,95,2020-08-28 01:00:00,144.0,4.99,1256.0
5763,31,2020-08-28 02:00:00,77.51,2.75,87512.0
5764,280,2020-08-28 03:00:00,127.64,0.63,76920.0
5765,69,2020-08-28 04:00:00,67.46,2.33,75832.0
5766,494,2020-08-28 05:00:00,94.59,0.62,99825.0
5767,342,2020-08-28 06:00:00,70.59,0.91,16818.0
5768,288,2020-08-28 07:00:00,89.67,3.52,97002.0
5769,380,2020-08-28 08:00:00,122.06,3.08,49627.0
5770,338,2020-08-28 09:00:00,147.57,2.48,78252.0
5771,190,2020-08-28 10:00:00,127.74,2.01,33726.0
5772,259,2020-08-28 11:00:00,115.87,3.04,19729.0
5773,150,2020-08-28 12:00:00,62.12,3.5,62692.0
5774,197,2020-08-28 13:00:00,65.42,1.27,87945.0
5775,80,2020-08-28 14:00:00,140.2,3.11,59153.0
5776,234,2020-08-28 15:00:00,101.36,3.55,24615.0
5777,343,2020-08-28 16:00:00,84.6,4.51,93848.0
5778,447,2020-08-28 17:00:00,95.1,0.15,
5779,29,2020-08-28 18:00:00,82.03,0.65,52550.0
5780,469,2020-08-28 19:00:00,60.83,1.87,35710.0
5781,115,2020-08-28 20:00:00,64.61,2.33,51395.0
5782,67,2020-08-28 21:00:00,95.29,3.17,34322.0
5783,129,2020-08-28 22:00:00,137.13,1.24,57463.0
5784,179,2020-08-28 23:00:00,117.06,4.12,55158.0
5785,75,2020-08-29 00:00:00,113.99,1.39,14048.0
5786,35,2020-08-29 01:00:00,58.04,2.8,51525.0
5787,294,2020-08-29 02:00:00,80.28,4.97,51910.0
5788,206,2020-08-29 03:00:00,66.92,4.97,296.0
5789,73,2020-08-29 04:00:00,81.45,0.83,81117.0
5790,477,2020-08-29 05:00:00,141.24,4.72,74895.0
5791,441,2020-08-29 06:00:00,127.23,0.49,12403.0
5792,363,2020-08-29 07:00:00,77.72,3.62,2734.0
5793,123,2020-08-29 08:00:00,119.34,4.71,1836.0
5794,450,2020-08-29 09:00:00,89.33,2.48,82206.0
5795,180,2020-08-29 10:00:00,107.47,2.77,76631.0
5796,98,2020-08-29 11:00:00,123.23,1.74,7727.0
5797,214,2020-08-29 12:00:00,93.64,3.82,41517.0
5798,90,2020-08-29 13:00:00,107.68,4.71,80578.0
