ID_Registro,ID_Equipo,Fecha,Temperatura_C,Vibracion_mm_s,Horas_Operativas
5078,75,2020-07-30 13:00:00,999.0,1.99,40165.0
5079,296,2020-07-30 14:00:00,148.64,2.38,30678.0
5080,90,2020-07-30 15:00:00,93.0,4.27,41220.0
5081,445,2020-07-30 16:00:00,128.86,0.32,1089.0
5082,296,2020-07-30 17:00:00,120.07,0.36,44683.0
5083,237,2020-07-30 18:00:00,142.22,1.71,81839.0
5084,239,2020-07-30 19:00:00,58.57,1.85,22567.0
5085,108,2020-07-30 20:00:00,116.34,1.8,54828.0
5086,205,2020-07-30 21:00:00,92.55,0.45,30048.0
5087,154,2020-07-30 22:00:00,76.37,0.29,51047.0
5088,217,2020-07-30 23:00:00,149.68,1.51,18372.0
5089,230,2020-07-31 00:00:00,144.14,4.93,34441.0
5090,155,2020-07-31 01:00:00,70.22,3.97,49054.0
5091,109,2020-07-31 02:00:00,76.81,2.99,55792.0
5092,300,2020-07-31 03:00:00,88.96,2.69,25076.0
5093,165,2020-07-31 04:00:00,136.19,0.92,46246.0
5094,109,2020-07-31 05:00:00,93.67,1.57,99281.0
5095,400,2020-07-31 06:00:00,54.26,4.17,73067.0
5096,106,2020-07-31 07:00:00,68.86,2.86,46803.0
5097,256,2020-07-31 08:00:00,87.51,3.75,29553.0
5098,168,2020-07-31 09:00:00,82.3,2.96,30057.0
5099,34,2020-07-31 10:00:00,88.21,3.34,34358.0
5100,7,2020-07-31 11:00:00,105.23,3.6,26796.0
5101,339,2020-07-31 12:00:00,138.21,1.5,66834.0
5102,229,2020-07-31 13:00:00,59.35,2.14,56164.0
5103,241,2020-07-31 14:00:00,81.97,4.09,49312.0
5104,415,2020-07-31 15:00:00,63.9,4.73,38870.0
5105,338,2020-07-31 16:00:00,76.98,2.62,1181.0
5106,128,2020-07-31 17:00:00,115.11,1.82,72374.0
5107,74,2020-07-31 18:00:00,118.37,2.15,98553.0
5108,146,2020-07-31 19:00:00,90.13,0.98,93767.0
5109,162,2020-07-31 20:00:00,97.33,1.03,35256.0
5110,494,2020-07-31 21:00:00,133.62,1.05,9839.0
5111,277,2020-07-31 22:00:00,86.64,0.89,37670.0
5112,55,2020-07-31 23:00:00,95.64,1.57,52341.0
5113,372,2020-08-01 00:00:00,58.28,1.72,86814.0
5114,483,2020-08-01 01:00:00,98.89,1.42,91979.0
5115,285,2020-08-01 02:00:00,61.72,2.47,38244.0
5116,451,2020-08-01 03:00:00,94.17,3.34,42992.0
5117,277,2020-08-01 04:00:00,81.96,2.45,4423.0
5118,87,2020-08-01 05:00:00,69.76,0.14,51365.0
5119,430,2020-08-01 06:00:00,130.53,3.05,72421.0
5120,25,2020-08-01 07:00:00,87.99,0.46,
5121,374,2020-08-01 08:00:00,53.89,3.07,67775.0
5122,419,2020-08-01 09:00:00,145.39,2.6,34225.0
5123,192,2020-08-01 10:00:00,129.96,3.96,12870.0
5124,199,2020-08-01 11:00:00,142.62,4.74,83348.0
5125,155,2020-08-01 12:00:00,87.08,1.45,97145.0
5126,194,2020-08-01 13:00:00,76.2,4.06,58059.0
5127,328,2020-08-01 14:00:00,60.89,1.11,83052.0
5128,419,2020-08-01 15:00:00,103.46,2.96,72738.0
5129,179,2020-08-01 16:00:00,128.49,4.68,29865.0
5130,152,2020-08-01 17:00:00,134.49,4.84,15651.0
5131,434,2020-08-01 18:00:00,110.59,2.19,777.0
5132,276,2020-08-01 19:00:00,109.81,0.15,50157.0
5133,491,2020-08-01 20:00:00,129.21,1.98,86321.0
5134,149,2020-08-01 21:00:00,101.18,3.71,72696.0
5135,193,2020-08-01 22:00:00,98.31,4.59,81357.0
5136,244,2020-08-01 23:00:00,135.51,2.35,56246.0
5137,234,2020-08-02 00:00:00,85.22,2.13,83615.0
5138,65,2020-08-02 01:00:00,73.3,0.68,76873.0
5139,244,2020-08-02 02:00:00,84.27,3.17,33998.0
5140,87,2020-08-02 03:00:00,149.17,4.75,64582.0
5141,266,2020-08-02 04:00:00,83.8,1.54,72090.0
5142,372,2020-08-02 05:00:00,63.79,4.6,32985.0
5143,94,2020-08-02 06:00:00,89.51,1.34,68500.0
5144,189,2020-08-02 07:00:00,111.24,3.2,93401.0
5145,223,2020-08-02 08:00:00,105.4,2.38,21624.0
5146,74,2020-08-02 09:00:00,125.31,3.81,26959.0
5147,16,2020-08-02 10:00:00,124.43,3.54,35354.0
5148,145,2020-08-02 11:00:00,115.38,3.68,16575.0
5149,99,2020-08-02 12:00:00,79.49,3.26,24777.0
5150,272,2020-08-02 13:00:00,75.9,0.74,24800.0
5151,405,2020-08-02 14:00:00,69.66,0.27,10304.0
5152,149,2020-08-02 15:00:00,68.14,3.4,34241.0
5153,401,2020-08-02 16:00:00,51.81,4.77,96283.0
5154,382,2020-08-02 17:00:00,79.34,4.72,22734.0
5155,60,2020-08-02 18:00:00,114.01,3.19,68950.0
5156,493,2020-08-02 19:00:00,65.16,4.86,65334.0
5157,153,2020-08-02 20:00:00,999.0,1.89,9789.0
5158,493,2020-08-02 21:00:00,64.55,4.36,87609.0
5159,223,2020-08-02 22:00:00,74.11,0.19,7820.0
5160,72,2020-08-02 23:00:00,51.06,2.4,99905.0
5161,37,2020-08-03 00:00:00,99.87,3.77,61234.0
5162,98,2020-08-03 01:00:00,80.0,3.51,79335.0
5163,67,2020-08-03 02:00:00,110.28,0.4,74628.0
5164,184,2020-08-03 03:00:00,117.16,3.91,84334.0
5165,421,2020-08-03 04:00:00,67.07,2.09,18133.0
5166,285,2020-08-03 05:00:00,127.94,2.88,84301.0
5167,8,2020-08-03 06:00:00,104.71,4.49,3820.0
5168,7,2020-08-03 07:00:00,116.52,3.88,83918.0
5169,119,2020-08-03 08:00:00,94.78,2.92,15990.0
5170,9,2020-08-03 09:00:00,105.37,3.89,58282.0
5171,301,2020-08-03 10:00:00,114.25,3.37,90797.0
5172,382,2020-08-03 11:00:00,74.97,3.11,58736.0
5173,463,2020-08-03 12:00:00,91.7,1.21,95118.0
5174,147,2020-08-03 13:00:00,133.48,4.95,34317.0
5175,71,2020-08-03 14:00:00,91.13,4.94,22415.0
5176,191,2020-08-03 15:00:00,147.01,2.25,22776.0
5177,136,2020-08-03 16:00:00,79.13,4.91,87831.0
5178,93,2020-08-03 17:00:00,76.79,0.39,41632.0
5179,250,2020-08-03 18:00:00,120.54,4.21,93091.0
5180,149,2020-08-03 19:00:00,118.83,0.61,92779.0
5181,13,2020-08-03 20:00:00,138.37,1.58,76284.0
5182,169,2020-08-03 21:00:00,107.74,0.94,52186.0
5183,462,2020-08-03 22:00:00,93.78,3.47,85513.0
5184,100,2020-08-03 23:00:00,147.16,1.63,63712.0
5185,13,2020-08-04 00:00:00,102.99,2.91,95638.0
5186,96,2020-08-04 01:00:00,74.17,3.5,69532.0
5187,414,2020-08-04 02:00:00,104.51,0.24,20896.0
5188,460,2020-08-04 03:00:00,101.9,0.77,62897.0
5189,299,2020-08-04 04:00:00,149.93,0.26,14108.0
5190,279,2020-08-04 05:00:00,117.73,1.67,28709.0
5191,219,2020-08-04 06:00:00,122.94,2.38,83525.0
5192,125,2020-08-04 07:00:00,88.12,0.31,56306.0
5193,126,2020-08-04 08:00:00,103.2,1.47,56762.0
5194,417,2020-08-04 09:00:00,76.39,0.5,74092.0
5195,188,2020-08-04 10:00:00,85.31,3.2,23051.0
5196,479,2020-08-04 11:00:00,147.77,0.25,27075.0
5197,434,2020-08-04 12:00:00,136.07,0.98,91072.0
5198,495,2020-08-04 13:00:00,137.2,0.73,24375.0
5199,433,2020-08-04 14:00:00,120.29,4.45,52230.0
5200,11,2020-08-04 15:00:00,96.76,1.74,11675.0
5201,288,2020-08-04 16:00:00,132.84,3.29,59504.0
5202,208,2020-08-04 17:00:00,58.58,4.29,92167.0
5203,58,2020-08-04 18:00:00,138.26,4.94,66067.0
5204,122,2020-08-04 19:00:00,122.53,1.97,81913.0
5205,188,2020-08-04 20:00:00,145.01,2.35,33787.0
5206,299,2020-08-04 21:00:00,59.99,1.78,52945.0
5207,42,2020-08-04 22:00:00,102.29,0.31,48375.0
5208,238,2020-08-04 23:00:00,142.12,3.12,87369.0
5209,465,2020-08-05 00:00:00,96.0,2.84,37075.0
5210,268,2020-08-05 01:00:00,130.35,2.98,6423.0
5211,213,2020-08-05 02:00:00,78.13,2.3,37957.0
5212,49,2020-08-05 03:00:00,75.61,2.53,7850.0
5213,271,2020-08-05 04:00:00,124.27,4.4,17705.0
5214,490,2020-08-05 05:00:00,67.92,3.22,17764.0
5215,341,2020-08-05 06:00:00,121.66,3.79,29145.0
5216,195,2020-08-05 07:00:00,127.19,0.45,3252.0
5217,97,2020-08-05 08:00:00,77.33,2.31,61922.0
5218,19,2020-08-05 09:00:00,56.13,0.12,73530.0
5219,168,2020-08-05 10:00:00,115.59,4.64,36977.0
5220,152,2020-08-05 11:00:00,107.01,0.35,8284.0
5221,255,2020-08-05 12:00:00,74.96,0.42,43586.0
5222,306,2020-08-05 13:00:00,114.57,3.06,57646.0
5223,105,2020-08-05 14:00:00,129.87,2.41,60703.0
5224,137,2020-08-05 15:00:00,136.81,3.32,27261.0
5225,348,2020-08-05 16:00:00,141.62,0.36,23549.0
5226,164,2020-08-05 17:00:00,100.0,4.95,90546.0
5227,214,2020-08-05 18:00:00,80.99,1.3,22020.0
5228,356,2020-08-05 19:00:00,63.83,1.55,87659.0
5229,446,2020-08-05 20:00:00,98.53,3.68,38479.0
5230,204,2020-08-05 21:00:00,139.26,3.57,17332.0
5231,336,2020-08-05 22:00:00,136.78,3.16,86288.0
5232,367,2020-08-05 23:00:00,55.41,1.33,91612.0
5233,386,2020-08-06 00:00:00,90.44,2.97,17071.0
5234,96,2020-08-06 01:00:00,145.22,4.32,78966.0
5235,143,2020-08-06 02:00:00,136.03,4.37,90096.0
5236,127,2020-08-06 03:00:00,78.51,0.84,38241.0
5237,475,2020-08-06 04:00:00,125.65,0.67,84300.0
5238,182,2020-08-06 05:00:00,149.07,0.23,87060.0
5239,205,2020-08-06 06:00:00,119.1,4.51,36461.0
5240,135,2020-08-06 07:00:00,144.25,5.0,72187.0
5241,343,2020-08-06 08:00:00,115.81,0.66,12087.0
5242,68,2020-08-06 09:00:00,56.16,1.51,87290.0
5243,187,2020-08-06 10:00:00,96.25,1.14,36204.0
5244,99,2020-08-06 11:00:00,121.48,4.63,15713.0
5245,64,2020-08-06 12:00:00,99.94,1.55,45065.0
5246,95,2020-08-06 13:00:00,84.94,4.5,55331.0
5247,73,2020-08-06 14:00:00,123.54,1.78,46792.0
5248,176,2020-08-06 15:00:00,73.92,0.62,22994.0
5249,151,2020-08-06 16:00:00,116.86,1.21,30115.0
5250,346,2020-08-06 17:00:00,130.14,0.39,77716.0
5251,156,2020-08-06 18:00:00,57.2,3.41,91262.0
5252,40,2020-08-06 19:00:00,73.08,0.33,46277.0
5253,391,2020-08-06 20:00:00,122.59,4.32,77376.0
5254,379,2020-08-06 21:00:00,111.56,4.15,77054.0
5255,353,2020-08-06 22:00:00,56.73,0.52,218.0
5256,67,2020-08-06 23:00:00,89.16,4.17,34872.0
5257,43,2020-08-07 00:00:00,59.58,2.03,79908.0
5258,368,2020-08-07 01:00:00,53.98,1.89,78304.0
5259,437,2020-08-07 02:00:00,107.55,0.79,69356.0
5260,115,2020-08-07 03:00:00,64.34,1.53,49140.0
5261,338,2020-08-07 04:00:00,110.84,2.72,38960.0
5262,64,2020-08-07 05:00:00,82.21,1.61,30642.0
5263,175,2020-08-07 06:00:00,81.93,0.4,61297.0
5264,222,2020-08-07 07:00:00,125.99,0.61,85306.0
5265,356,2020-08-07 08:00:00,63.17,3.15,44247.0
5266,219,2020-08-07 09:00:00,68.55,0.17,99079.0
5267,372,2020-08-07 10:00:00,63.84,4.99,82812.0
5268,200,2020-08-07 11:00:00,57.64,3.76,57845.0
5269,295,2020-08-07 12:00:00,143.28,2.94,45740.0
5270,496,2020-08-07 13:00:00,94.99,3.64,69787.0
5271,432,2020-08-07 14:00:00,78.54,1.21,2103.0
5272,411,2020-08-07 15:00:00,103.1,0.77,14699.0
5273,479,2020-08-07 16:00:00,56.34,2.9,56181.0
5274,346,2020-08-07 17:00:00,129.0,2.49,63941.0
5275,70,2020-08-07 18:00:00,86.78,2.53,4439.0
5276,230,2020-08-07 19:00:00,111.08,0.12,53225.0
5277,195,2020-08-07 20:00:00,127.85,2.26,53289.0
5278,339,2020-08-07 21:00:00,115.51,2.64,72924.0
5279,113,2020-08-07 22:00:00,88.73,3.33,5186.0
5280,112,2020-08-07 23:00:00,103.42,4.41,15233.0
5281,244,2020-08-08 00:00:00,90.25,3.13,11531.0
5282,306,2020-08-08 01:00:00,90.01,3.96,65862.0
5283,253,2020-08-08 02:00:00,74.18,4.63,70568.0
5284,302,2020-08-08 03:00:00,77.08,2.93,77998.0
5285,310,2020-08-08 04:00:00,125.99,4.16,65713.0
5286,252,2020-08-08 05:00:00,144.84,0.91,65476.0
5287,392,2020-08-08 06:00:00,79.88,4.27,87451.0
5288,209,2020-08-08 07:00:00,72.34,1.7,81897.0
5289,233,2020-08-08 08:00:00,83.51,0.87,86491.0
5290,198,2020-08-08 09:00:00,57.75,2.4,17426.0
5291,203,2020-08-08 10:00:00,141.44,3.81,99312.0
5292,143,2020-08-08 11:00:00,59.14,0.96,59945.0
5293,286,2020-08-08 12:00:00,69.31,1.34,51329.0
5294,121,2020-08-08 13:00:00,143.34,2.63,23498.0
5295,364,2020-08-08 14:00:00,51.63,0.44,35453.0
5296,135,2020-08-08 15:00:00,91.42,3.22,54897.0
5297,32,2020-08-08 16:00:00,77.08,2.12,29657.0
5298,194,2020-08-08 17:00:00,114.71,2.73,3847.0
5299,402,2020-08-08 18:00:00,116.73,1.05,79669.0
5300,143,2020-08-08 19:00:00,149.39,4.16,62021.0
5301,50,2020-08-08 20:00:00,63.4,1.76,87188.0
5302,214,2020-08-08 21:00:00,109.55,3.83,709.0
5303,209,2020-08-08 22:00:00,67.85,4.71,67172.0
5304,491,2020-08-08 23:00:00,128.24,3.85,25137.0
5305,186,2020-08-09 00:00:00,59.03,1.4,87730.0
5306,110,2020-08-09 01:00:00,63.71,4.86,40733.0
5307,320,2020-08-09 02:00:00,121.23,3.73,53807.0
5308,1,2020-08-09 03:00:00,124.93,1.59,43326.0
5309,23,2020-08-09 04:00:00,60.37,3.87,33340.0
5310,470,2020-08-09 05:00:00,133.32,0.96,
5311,383,2020-08-09 06:00:00,125.81,2.22,68487.0
5312,301,2020-08-09 07:00:00,124.76,4.21,28047.0
5313,43,2020-08-09 08:00:00,52.05,3.61,56321.0
5314,375,2020-08-09 09:00:00,50.06,2.41,25072.0
5315,29,2020-08-09 10:00:00,51.27,1.0,98661.0
5316,283,2020-08-09 11:00:00,145.39,1.34,97837.0
5317,485,2020-08-09 12:00:00,99.96,3.04,93452.0
5318,104,2020-08-09 13:00:00,90.29,3.37,30485.0
5319,133,2020-08-09 14:00:00,58.38,2.08,71217.0
5320,102,2020-08-09 15:00:00,100.14,3.44,41947.0
5321,368,2020-08-09 16:00:00,102.32,1.01,27197.0
5322,433,2020-08-09 17:00:00,82.76,4.59,8908.0
5323,293,2020-08-09 18:00:00,147.33,2.51,18110.0
5324,46,2020-08-09 19:00:00,71.08,2.18,55936.0
5325,268,2020-08-09 20:00:00,52.97,2.7,54627.0
5326,457,2020-08-09 21:00:00,84.18,1.22,75879.0
5327,396,2020-08-09 22:00:00,64.38,3.97,72982.0
5328,151,2020-08-09 23:00:00,107.58,3.6,41343.0
5329,360,2020-08-10 00:00:00,136.01,4.31,36680.0
5330,278,2020-08-10 01:00:00,119.23,2.99,19596.0
5331,74,2020-08-10 02:00:00,128.24,1.15,85937.0
5332,165,2020-08-10 03:00:00,123.44,0.65,62100.0
5333,120,2020-08-10 04:00:00,110.09,2.48,95649.0
5334,358,2020-08-10 05:00:00,67.23,3.49,83278.0
5335,239,2020-08-10 06:00:00,123.67,1.83,10159.0
5336,65,2020-08-10 07:00:00,144.38,2.95,49706.0
5337,158,2020-08-10 08:00:00,114.49,4.99,14453.0
5338,200,2020-08-10 09:00:00,115.01,2.36,1232.0
5339,257,2020-08-10 10:00:00,68.65,1.28,36899.0
5340,333,2020-08-10 11:00:00,113.88,1.01,35599.0
5341,480,2020-08-10 12:00:00,71.3,4.13,83267.0
5342,137,2020-08-10 13:00:00,122.89,2.08,78272.0
5343,237,2020-08-10 14:00:00,68.19,1.38,29462.0
5344,79,2020-08-10 15:00:00,122.29,0.5,97227.0
5345,499,2020-08-10 16:00:00,69.39,2.86,52083.0
5346,477,2020-08-10 17:00:00,101.52,1.66,78590.0
5347,319,2020-08-10 18:00:00,94.82,2.33,93383.0
5348,295,2020-08-10 19:00:00,52.11,0.98,35632.0
5349,300,2020-08-10 20:00:00,96.95,0.92,46147.0
5350,455,2020-08-10 21:00:00,109.98,1.18,19107.0
5351,429,2020-08-10 22:00:00,89.6,2.72,89711.0
5352,257,2020-08-10 23:00:00,74.25,3.92,78557.0
5353,493,2020-08-11 00:00:00,93.34,4.79,80944.0
5354,401,2020-08-11 01:00:00,73.15,4.17,79852.0
5355,358,2020-08-11 02:00:00,98.49,4.49,39175.0
5356,82,2020-08-11 03:00:00,129.27,4.91,92830.0
5357,313,2020-08-11 04:00:00,82.29,3.91,14058.0
5358,431,2020-08-11 05:00:00,130.09,0.1,5043.0
5359,453,2020-08-11 06:00:00,76.8,2.47,20390.0
5360,29,2020-08-11 07:00:00,142.65,3.78,16630.0
5361,469,2020-08-11 08:00:00,132.83,4.31,19563.0
5362,150,2020-08-11 09:00:00,100.48,1.47,6488.0
5363,164,2020-08-11 10:00:00,145.93,0.52,3200.0
5364,407,2020-08-11 11:00:00,136.89,3.83,27773.0
5365,259,2020-08-11 12:00:00,146.34,1.97,93986.0
5366,423,2020-08-11 13:00:00,102.8,3.02,96538.0
5367,215,2020-08-11 14:00:00,122.32,1.45,93925.0
5368,347,2020-08-11 15:00:00,94.98,2.26,80002.0
5369,375,2020-08-11 16:00:00,116.08,4.87,37301.0
5370,279,2020-08-11 17:00:00,57.83,2.1,19447.0
5371,23,2020-08-11 18:00:00,57.7,3.02,23927.0
5372,431,2020-08-11 19:00:00,98.92,0.73,57769.0
5373,105,2020-08-11 20:00:00,144.2,0.17,82142.0
5374,10,2020-08-11 21:00:00,131.68,3.79,97465.0
5375,342,2020-08-11 22:00:00,103.57,0.34,64843.0
5376,293,2020-08-11 23:00:00,126.51,3.42,82454.0
5377,176,2020-08-12 00:00:00,145.7,0.66,81468.0
5378,484,2020-08-12 01:00:00,79.72,3.5,24012.0
5379,84,2020-08-12 02:00:00,90.15,1.09,38628.0
5380,425,2020-08-12 03:00:00,76.57,0.7,23697.0
5381,348,2020-08-12 04:00:00,94.22,2.23,59886.0
5382,240,2020-08-12 05:00:00,87.4,0.7,36100.0
5383,12,2020-08-12 06:00:00,134.38,2.85,91255.0
5384,379,2020-08-12 07:00:00,125.38,4.94,19346.0
5385,323,2020-08-12 08:00:00,103.77,4.9,37272.0
5386,73,2020-08-12 09:00:00,106.68,1.02,34347.0
5387,28,2020-08-12 10:00:00,135.34,0.89,34180.0
5388,270,2020-08-12 11:00:00,83.29,0.38,21394.0
5389,234,2020-08-12 12:00:00,76.83,2.84,63165.0
5390,9,2020-08-12 13:00:00,144.72,3.84,62032.0
5391,473,2020-08-12 14:00:00,103.6,4.48,59987.0
5392,394,2020-08-12 15:00:00,121.08,3.67,32357.0
5393,374,2020-08-12 16:00:00,97.97,3.06,9330.0
5394,40,2020-08-12 17:00:00,75.71,4.99,88225.0
5395,107,2020-08-12 18:00:00,110.36,4.53,72951.0
5396,53,2020-08-12 19:00:00,58.82,0.38,37618.0
5397,46,2020-08-12 20:00:00,91.68,2.93,4739.0
5398,136,2020-08-12 21:00:00,66.88,3.1,76748.0
5399,272,2020-08-12 22:00:00,117.11,2.53,92903.0
5400,166,2020-08-12 23:00:00,63.94,4.05,79968.0
5401,255,2020-08-13 00:00:00,60.29,2.79,89412.0
5402,75,2020-08-13 01:00:00,96.22,1.85,61409.0
5403,307,2020-08-13 02:00:00,137.39,3.02,41012.0
5404,98,2020-08-13 03:00:00,106.98,4.1,89426.0
5405,428,2020-08-13 04:00:00,79.8,1.78,85533.0
5406,472,2020-08-13 05:00:00,109.48,2.51,2947.0
5407,397,2020-08-13 06:00:00,123.22,0.75,67572.0
5408,471,2020-08-13 07:00:00,125.65,3.95,62599.0
5409,481,2020-08-13 08:00:00,144.59,4.03,77669.0
5410,438,2020-08-13 09:00:00,66.52,0.59,35192.0
5411,99,2020-08-13 10:00:00,62.44,4.08,40895.0
5412,101,2020-08-13 11:00:00,63.58,3.27,48011.0
5413,305,2020-08-13 12:00:00,110.7,2.76,27084.0
5414,441,2020-08-13 13:00:00,141.78,0.74,90845.0
5415,155,2020-08-13 14:00:00,143.2,3.83,43648.0
5416,254,2020-08-13 15:00:00,59.36,4.78,83436.0
5417,24,2020-08-13 16:00:00,136.53,4.27,6606.0
5418,469,2020-08-13 17:00:00,121.63,3.11,97055.0
5419,383,2020-08-13 18:00:00,86.71,1.62,67143.0
5420,340,2020-08-13 19:00:00,114.6,3.0,39529.0
5421,125,2020-08-13 20:00:00,77.97,1.14,27758.0
5422,175,2020-08-13 21:00:00,123.89,0.4,86774.0
5423,279,2020-08-13 22:00:00,112.16,2.3,75933.0
5424,338,2020-08-13 23:00:00,64.81,2.51,39352.0
5425,97,2020-08-14 00:00:00,72.19,3.12,15258.0
5426,362,2020-08-14 01:00:00,85.96,3.66,22681.0
5427,152,2020-08-14 02:00:00,117.64,2.99,57472.0
5428,273,2020-08-14 03:00:00,137.78,0.44,18934.0
5429,148,2020-08-14 04:00:00,142.57,0.21,82224.0
5430,217,2020-08-14 05:00:00,68.13,3.26,46916.0
5431,97,2020-08-14 06:00:00,100.1,0.34,33642.0
5432,51,2020-08-14 07:00:00,61.43,2.43,1401.0
5433,474,2020-08-14 08:00:00,119.49,3.07,73031.0
5434,392,2020-08-14 09:00:00,119.61,3.31,21043.0
5435,389,2020-08-14 10:00:00,90.47,2.03,25291.0
5436,139,2020-08-14 11:00:00,94.95,4.73,33081.0
5437,398,2020-08-14 12:00:00,137.3,3.94,77655.0
5438,9,2020-08-14 13:00:00,84.5,0.15,11799.0
5439,119,2020-08-14 14:00:00,132.97,2.82,38726.0
5440,99,2020-08-14 15:00:00,92.66,2.31,95368.0
5441,413,2020-08-14 16:00:00,149.99,4.96,4732.0
5442,139,2020-08-14 17:00:00,143.6,2.84,95304.0
5443,356,2020-08-14 18:00:00,114.71,3.6,24766.0
5444,238,2020-08-14 19:00:00,70.73,2.36,17751.0
5445,64,2020-08-14 20:00:00,111.56,2.36,14435.0
5446,84,2020-08-14 21:00:00,120.51,4.62,3234.0
5447,6,2020-08-14 22:00:00,143.5,2.35,49629.0
5448,212,2020-08-14 23:00:00,97.37,4.47,33902.0
5449,217,2020-08-15 00:00:00,101.82,3.33,78847.0
5450,248,2020-08-15 01:00:00,78.06,1.56,29064.0
5451,48,2020-08-15 02:00:00,83.08,1.06,9557.0
5452,209,2020-08-15 03:00:00,120.56,3.33,6782.0
5453,16,2020-08-15 04:00:00,100.87,4.71,20227.0
5454,67,2020-08-15 05:00:00,54.23,2.63,2384.0
5455,196,2020-08-15 06:00:00,92.63,4.52,14505.0
5456,467,2020-08-15 07:00:00,69.48,0.27,11168.0
5457,148,2020-08-15 08:00:00,78.96,3.92,74213.0
5458,157,2020-08-15 09:00:00,140.03,2.92,30565.0
5459,288,2020-08-15 10:00:00,97.72,1.11,77954.0
5460,65,2020-08-15 11:00:00,94.05,3.56,99687.0
5461,267,2020-08-15 12:00:00,124.46,2.42,29959.0
5462,323,2020-08-15 13:00:00,147.49,1.85,59512.0
5463,133,2020-08-15 14:00:00,68.11,0.9,91399.0
5464,101,2020-08-15 15:00:00,147.57,4.11,7651.0
5465,345,2020-08-15 16:00:00,145.35,4.46,33450.0
5466,315,2020-08-15 17:00:00,104.5,3.58,78472.0
5467,17,2020-08-15 18:00:00,65.74,0.7,87351.0
5468,206,2020-08-15 19:00:00,131.68,2.84,79889.0
5469,9,2020-08-15 20:00:00,62.73,2.25,67018.0
5470,226,2020-08-15 21:00:00,119.72,2.44,43979.0
5471,240,2020-08-15 22:00:00,138.83,3.12,25607.0
5472,442,2020-08-15 23:00:00,91.92,4.27,11984.0
5473,132,2020-08-16 00:00:00,59.29,1.87,13055.0
5474,144,2020-08-16 01:00:00,100.01,2.31,97079.0
5475,220,2020-08-16 02:00:00,107.01,3.15,84449.0
5476,11,2020-08-16 03:00:00,148.46,1.81,9353.0
5477,306,2020-08-16 04:00:00,112.53,1.25,46687.0
5478,77,2020-08-16 05:00:00,58.16,1.61,67139.0
5479,370,2020-08-16 06:00:00,65.0,3.53,27043.0
5480,191,2020-08-16 07:00:00,149.11,4.31,43828.0
5481,297,2020-08-16 08:00:00,62.54,1.36,84080.0
5482,46,2020-08-16 09:00:00,88.71,3.08,84143.0
5483,479,2020-08-16 10:00:00,141.97,2.56,93509.0
5484,251,2020-08-16 11:00:00,126.56,2.93,61076.0
5485,145,2020-08-16 12:00:00,148.03,0.25,93795.0
5486,311,2020-08-16 13:00:00,87.71,4.78,85873.0
5487,8,2020-08-16 14:00:00,128.16,0.46,47286.0
5488,147,2020-08-16 15:00:00,94.18,0.62,9928.0
5489,386,2020-08-16 16:00:00,81.99,2.88,70831.0
5490,497,2020-08-16 17:00:00,126.55,4.93,63242.0
5491,86,2020-08-16 18:00:00,130.9,1.36,38752.0
5492,123,2020-08-16 19:00:00,97.8,3.22,53940.0
5493,458,2020-08-16 20:00:00,142.32,4.58,84452.0
5494,389,2020-08-16 21:00:00,62.96,1.36,34721.0
5495,296,2020-08-16 22:00:00,149.66,3.86,66135.0
5496,80,2020-08-16 23:00:00,125.09,1.14,95508.0
5497,61,2020-08-17 00:00:00,76.76,4.13,14877.0
5498,347,2020-08-17 01:00:00,132.91,3.77,24776.0
5499,155,2020-08-17 02:00:00,83.01,3.77,18717.0
5500,496,2020-08-17 03:00:00,123.13,3.97,30569.0
5501,326,2020-08-17 04:00:00,102.29,4.66,7420.0
5502,263,2020-08-17 05:00:00,81.91,1.92,9224.0
5503,466,2020-08-17 06:00:00,120.46,1.78,64239.0
5504,158,2020-08-17 07:00:00,120.16,1.63,77070.0
5505,248,2020-08-17 08:00:00,138.8,3.83,62135.0
5506,5,2020-08-17 09:00:00,144.64,2.06,97215.0
5507,267,2020-08-17 10:00:00,82.81,4.87,32161.0
5508,225,2020-08-17 11:00:00,110.62,2.24,53391.0
5509,374,2020-08-17 12:00:00,72.31,1.82,99499.0
5510,368,2020-08-17 13:00:00,54.68,2.37,92803.0
5511,51,2020-08-17 14:00:00,67.06,1.14,22209.0
5512,121,2020-08-17 15:00:00,93.77,2.6,48315.0
5513,410,2020-08-17 16:00:00,107.18,4.74,62342.0
5514,95,2020-08-17 17:00:00,95.16,4.99,10490.0
5515,235,2020-08-17 18:00:00,80.28,3.08,91128.0
5516,239,2020-08-17 19:00:00,65.86,1.14,5162.0
5517,69,2020-08-17 20:00:00,52.27,3.14,25486.0
5518,22,2020-08-17 21:00:00,64.11,1.65,8739.0
5519,317,2020-08-17 22:00:00,122.03,4.97,38741.0
5520,190,2020-08-17 23:00:00,107.7,1.25,23162.0
5521,268,2020-08-18 00:00:00,73.3,4.41,40290.0
5522,452,2020-08-18 01:00:00,60.08,4.87,97856.0
5523,359,2020-08-18 02:00:00,61.59,1.64,36295.0
5524,451,2020-08-18 03:00:00,88.37,4.04,63624.0
5525,249,2020-08-18 04:00:00,120.06,4.24,3030.0
5526,308,2020-08-18 05:00:00,147.42,1.52,46796.0
5527,103,2020-08-18 06:00:00,95.29,0.7,25847.0
